,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,conf_death,prob_death
198,2020-03-04T00:00:00.000,MD,0,,,0.0,,0,0.0,0,2020-03-06T00:00:00.000,N/A,Agree,0.0,0
199,2021-04-30T00:00:00.000,NE,220266,,,193.0,0,2245,1.0,0,2021-05-02T00:00:00.000,Not agree,Not agree,,
200,2020-03-24T00:00:00.000,DE,136,136.0,0,31.0,0,0,0.0,,2020-03-26T00:00:00.000,Agree,Agree,,
201,2020-05-12T00:00:00.000,MS,11649,11562.0,87,308.0,1,769,10.0,0,2020-05-14T00:00:00.000,Agree,Agree,756.0,13
202,2020-07-31T00:00:00.000,IL,180118,178837.0,1281,1980.0,39,7692,22.0,5,2020-08-01T14:38:12.337,Agree,Agree,7495.0,197
203,2020-11-22T00:00:00.000,MI,438987,403219.0,35768,3632.0,228,9303,96.0,3,2020-11-23T00:00:00.000,Agree,Agree,8882.0,421
204,2020-06-30T00:00:00.000,NV,18684,,,553.0,-9,529,-7.0,0,2020-07-01T15:45:16.790,,,,
205,2020-05-20T00:00:00.000,MD,43531,,,1208.0,0,2258,36.0,2,2020-05-22T00:00:00.000,N/A,Agree,2150.0,108
206,2020-12-11T00:00:00.000,MT,71870,71870.0,0,978.0,0,805,24.0,0,2020-12-12T14:59:37.544,Agree,Agree,805.0,0
207,2020-08-11T00:00:00.000,IN,75862,,,870.0,0,3230,15.0,2,2020-08-11T00:00:00.000,Not agree,Agree,3018.0,212
208,2020-05-24T00:00:00.000,VI,69,,,0.0,0,6,0.0,0,2020-05-25T14:12:49.524,,,,
209,2020-07-22T00:00:00.000,NC,112802,112158.0,644,2333.0,66,1861,25.0,0,2020-07-22T00:00:00.000,Agree,Agree,1859.0,2
210,2021-09-10T00:00:00.000,AL,745812,564150.0,181662,4494.0,1490,12673,68.0,21,2021-09-11T13:20:03.309,Agree,Agree,9969.0,2704
211,2020-12-03T00:00:00.000,MI,500334,460582.0,39752,5344.0,430,10528,108.0,7,2020-12-04T00:00:00.000,Agree,Agree,10039.0,489
212,2021-07-22T00:00:00.000,VI,4301,,,15.0,0,35,2.0,0,2021-07-23T13:48:31.666,,,,
213,2021-07-19T00:00:00.000,MS,329703,201261.0,128442,727.0,375,7609,10.0,2,2021-07-21T00:00:00.000,Agree,Agree,5251.0,2358
214,2020-05-04T00:00:00.000,ND,1225,1225.0,0,34.0,0,25,0.0,0,2020-05-05T17:25:08.000,Agree,Not agree,,
215,2020-12-08T00:00:00.000,VT,4884,,,97.0,3,92,1.0,0,2020-12-10T00:00:00.000,Not agree,Not agree,,
216,2021-02-01T00:00:00.000,WA,313551,,,859.0,71,4318,33.0,0,2021-02-03T00:00:00.000,N/A,N/A,,
217,2021-05-17T00:00:00.000,NC,989933,844921.0,145012,518.0,148,13233,17.0,5,2021-05-17T00:00:00.000,Agree,Agree,11670.0,1563
218,2021-06-30T00:00:00.000,VI,3879,,,21.0,0,30,0.0,0,2021-07-01T14:29:33.934,,,,
219,2021-07-18T00:00:00.000,MS,328976,200909.0,128067,724.0,372,7599,9.0,2,2021-07-20T00:00:00.000,Agree,Agree,5243.0,2356
220,2020-01-22T00:00:00.000,ND,0,,,0,,0,0,,2020-03-26T16:22:39.452,Agree,Not agree,,
221,2020-04-28T00:00:00.000,MT,451,451.0,0,0.0,0,15,-1.0,0,2020-04-29T18:12:08.477,Agree,Agree,15.0,0
222,2020-05-27T00:00:00.000,IN,32437,,,359.0,0,2212,16.0,1,2020-05-27T00:00:00.000,Not agree,Agree,2035.0,177
223,2021-08-08T00:00:00.000,GU,8725,,,20.0,2,143,0.0,0,2021-08-09T14:44:15.398,Not agree,Not agree,,
224,2021-07-21T00:00:00.000,VT,23052,,,51.0,4,251,0.0,0,2021-07-22T15:06:50.836,Not agree,Not agree,,
225,2021-05-26T00:00:00.000,CA,3833332,3682079.0,151253,1302.0,86,63063,22.0,0,2021-05-26T00:00:00.000,Agree,Agree,63063.0,0
226,2020-03-02T00:00:00.000,WA,1,,,0.0,0,6,5.0,,2020-03-04T00:00:00.000,N/A,N/A,,
227,2021-05-31T00:00:00.000,MI,996763,892241.0,104522,243.0,41,20607,27.0,0,2021-06-01T00:00:00.000,Agree,Agree,19384.0,1223
228,2021-08-30T00:00:00.000,ID,220163,175734.0,44429,760.0,139,2331,2.0,1,2021-08-31T14:57:22.851,Agree,Agree,2016.0,315
229,2021-05-23T00:00:00.000,NV,322622,,,135.0,0,5552,0.0,0,2021-05-24T13:46:58.626,,,,
230,2020-09-11T00:00:00.000,NH,7620,,,47.0,0,434,0.0,0,2020-09-12T14:12:43.160,Not agree,Not agree,,
231,2020-01-22T00:00:00.000,DE,0,,,0,,0,0,,2020-03-26T16:22:39.452,Agree,Agree,,
232,2020-11-22T00:00:00.000,NC,346835,326455.0,20380,2063.0,271,5528,39.0,8,2020-11-22T00:00:00.000,Agree,Agree,5350.0,178
233,2021-05-06T00:00:00.000,IL,1348176,1348176.0,0,1778.0,0,24483,40.0,0,2021-05-07T13:36:40.432,Agree,Agree,22136.0,2347
234,2020-06-11T00:00:00.000,ND,2980,2980.0,0,39.0,0,74,1.0,0,2020-06-12T14:17:59.811,Agree,Not agree,,
235,2021-01-31T00:00:00.000,ME,39542,31853.0,7689,219.0,52,595,5.0,0,2021-02-01T14:50:29.869,Agree,Agree,585.0,10
236,2020-10-12T00:00:00.000,WI,160331,152192.0,8139,2016.0,60,1484,9.0,0,2020-10-13T13:29:38.712,Agree,Agree,1474.0,10
237,2020-10-10T00:00:00.000,GU,2989,,,0.0,0,58,0.0,0,2020-10-11T13:47:22.472,Not agree,Not agree,,
238,2021-04-14T00:00:00.000,CT,327298,301324.0,25974,1609.0,193,7984,10.0,0,2021-04-15T13:58:27.750,Agree,Agree,6568.0,1416
239,2020-07-09T00:00:00.000,NH,5973,,,21.0,0,387,1.0,0,2020-07-10T15:35:06.524,Not agree,Not agree,,
240,2021-07-04T00:00:00.000,MS,322886,197442.0,125444,109.0,45,7504,6.0,1,2021-07-06T00:00:00.000,Agree,Agree,5172.0,2332
241,2021-08-11T00:00:00.000,MS,376124,226661.0,149463,4412.0,2144,7890,20.0,15,2021-08-13T00:00:00.000,Agree,Agree,5443.0,2447
242,2021-08-07T00:00:00.000,WA,490872,,,2232.0,354,6171,3.0,0,2021-08-09T12:38:43.318,N/A,N/A,,
243,2020-04-16T00:00:00.000,GU,135,,,0.0,3,5,0.0,0,2020-04-16T16:22:39.452,Not agree,Not agree,,
244,2020-01-24T00:00:00.000,NE,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
245,2021-03-12T00:00:00.000,NE,205445,,,321.0,0,2124,2.0,0,2021-03-14T00:00:00.000,Not agree,Not agree,,
246,2021-08-30T00:00:00.000,MT,126338,111987.0,14351,242.0,51,1787,2.0,0,2021-08-31T14:57:22.851,Agree,Agree,1787.0,0
247,2020-10-02T00:00:00.000,MT,14283,14283.0,0,459.0,0,186,3.0,0,2020-10-03T13:39:53.719,Agree,Agree,186.0,0
248,2020-09-16T00:00:00.000,NC,195036,190632.0,4404,1615.0,125,3428,23.0,0,2020-09-16T00:00:00.000,Agree,Agree,3399.0,29
249,2021-03-17T00:00:00.000,NC,892613,772505.0,120108,1814.0,462,12514,11.0,2,2021-03-17T00:00:00.000,Agree,Agree,11065.0,1449
250,2021-05-11T00:00:00.000,MO,591430,,,522.0,193,8988,3.0,0,2021-05-13T00:00:00.000,Not agree,Not agree,,
251,2020-08-19T00:00:00.000,NE,31115,,,282.0,0,371,3.0,0,2020-08-21T00:00:00.000,Not agree,Not agree,,
252,2020-02-08T00:00:00.000,NE,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
253,2020-08-15T00:00:00.000,MD,100212,,,519.0,0,3756,8.0,0,2020-08-17T00:00:00.000,N/A,Agree,3609.0,147
254,2020-09-09T00:00:00.000,DE,18607,17635.0,972,103.0,0,609,0.0,0,2020-09-11T00:00:00.000,Agree,Agree,537.0,72
255,2020-09-01T00:00:00.000,MD,109319,,,456.0,0,3887,7.0,1,2020-09-03T00:00:00.000,N/A,Agree,3734.0,153
256,2020-06-15T00:00:00.000,NE,16837,,,171.0,0,220,4.0,0,2020-06-17T00:00:00.000,Not agree,Not agree,,
257,2021-03-08T00:00:00.000,NE,203978,,,281.0,0,2113,0.0,0,2021-03-10T00:00:00.000,Not agree,Not agree,,
258,2021-05-09T00:00:00.000,NC,982292,839228.0,143064,712.0,207,13132,14.0,3,2021-05-09T00:00:00.000,Agree,Agree,11589.0,1543
259,2020-08-19T00:00:00.000,MS,78913,75220.0,3693,894.0,145,2658,27.0,0,2020-08-21T00:00:00.000,Agree,Agree,2509.0,149
260,2020-03-10T00:00:00.000,GU,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
261,2021-07-07T00:00:00.000,ME,69192,50602.0,18590,36.0,7,861,0.0,0,2021-07-08T14:26:57.178,Agree,Agree,830.0,31
262,2020-07-05T00:00:00.000,MD,69904,,,272.0,0,3371,6.0,0,2020-07-07T00:00:00.000,N/A,Agree,3234.0,137
263,2021-09-08T00:00:00.000,WA,590281,,,3530.0,542,6791,46.0,0,2021-09-09T14:36:12.589,N/A,N/A,,
264,2020-04-25T00:00:00.000,IN,14395,,,715.0,0,1073,45.0,3,2021-09-02T13:23:52.344,Not agree,Agree,956.0,117
265,2020-11-08T00:00:00.000,MS,129748,110153.0,19595,591.0,247,3829,12.0,4,2020-11-10T00:00:00.000,Agree,Agree,3349.0,480
266,2020-01-23T00:00:00.000,MI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
267,2021-06-16T00:00:00.000,AL,550728,423973.0,126755,194.0,56,11411,6.0,1,2021-06-18T00:00:00.000,Agree,Agree,9092.0,2319
268,2020-06-23T00:00:00.000,GU,226,,,1.0,0,5,0.0,0,2020-06-24T15:03:27.381,Not agree,Not agree,,
269,2021-06-10T00:00:00.000,DE,109258,101720.0,7538,33.0,8,1679,2.0,0,2021-06-11T14:20:54.139,Agree,Agree,1536.0,143
270,2021-01-01T00:00:00.000,WI,522523,483007.0,39516,2085.0,180,5254,12.0,2,2021-01-02T14:50:51.219,Agree,Agree,4869.0,385
271,2020-05-14T00:00:00.000,MO,11020,,,186.0,0,711,14.0,0,2020-05-16T00:00:00.000,Not agree,Not agree,,
272,2020-02-25T00:00:00.000,CA,737,719.0,18,19.0,0,186,0.0,0,2020-02-25T00:00:00.000,Agree,Agree,186.0,0
273,2020-10-13T00:00:00.000,AL,177368,152592.0,24776,1289.0,212,4232,21.0,4,2020-10-15T00:00:00.000,Agree,Agree,3649.0,583
274,2021-03-09T00:00:00.000,ND,100615,95029.0,5586,101.0,69,1452,3.0,0,2021-03-10T14:58:31.195,Agree,Not agree,,
275,2020-09-23T00:00:00.000,NE,42351,,,496.0,0,462,1.0,0,2020-09-25T00:00:00.000,Not agree,Not agree,,
276,2020-02-09T00:00:00.000,IL,2,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
277,2020-03-31T00:00:00.000,NH,367,,,53.0,,3,0.0,,2020-03-30T16:22:39.452,Not agree,Not agree,,
278,2020-07-01T00:00:00.000,DE,11914,10989.0,925,186.0,1,510,1.0,-1,2020-07-03T00:00:00.000,Agree,Agree,453.0,57
279,2020-02-18T00:00:00.000,NV,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
280,2020-11-17T00:00:00.000,WA,137673,,,2600.0,107,2571,23.0,0,2020-11-19T00:00:00.000,N/A,N/A,,
281,2021-03-07T00:00:00.000,ME,45926,35907.0,10019,134.0,72,706,0.0,0,2021-03-08T14:47:36.155,Agree,Agree,683.0,23
282,2020-08-18T00:00:00.000,NV,62854,,,683.0,11,1130,25.0,0,2020-08-19T14:23:51.835,,,,
283,2021-03-23T00:00:00.000,IN,680341,,,695.0,0,13084,6.0,0,2021-03-23T00:00:00.000,Not agree,Agree,12679.0,405
284,2020-10-13T00:00:00.000,IN,138104,,,1549.0,0,4148,31.0,2,2020-10-13T00:00:00.000,Not agree,Agree,3916.0,232
285,2020-04-27T00:00:00.000,VI,59,,,2.0,0,4,0.0,0,2020-05-25T15:38:40.000,,,,
286,2021-02-19T00:00:00.000,VI,2575,,,17.0,0,25,0.0,0,2021-02-20T14:45:37.694,,,,
287,2021-08-12T00:00:00.000,MI,1026937,917638.0,109299,1934.0,302,21264,12.0,2,2021-08-13T13:45:25.506,Agree,Agree,19992.0,1272
288,2020-04-11T00:00:00.000,MS,4006,3981.0,25,146.0,1,283,11.0,0,2020-04-13T00:00:00.000,Agree,Agree,282.0,1
289,2021-02-28T00:00:00.000,ND,99852,94623.0,5229,43.0,10,1445,0.0,0,2021-03-01T15:21:38.478,Agree,Not agree,,
290,2020-12-14T00:00:00.000,NV,189412,,,2579.0,0,2548,9.0,0,2020-12-15T14:39:02.350,,,,
291,2020-03-30T00:00:00.000,DE,344,342.0,2,36.0,0,7,1.0,,2020-04-01T00:00:00.000,Agree,Agree,,
292,2020-10-01T00:00:00.000,MS,102156,92844.0,9312,657.0,209,3262,12.0,3,2020-10-03T00:00:00.000,Agree,Agree,2970.0,292
293,2020-11-26T00:00:00.000,IL,697489,697489.0,0,12022.0,0,12596,156.0,25,2020-11-27T15:07:59.229,Agree,Agree,11963.0,633
294,2020-12-22T00:00:00.000,MT,77947,77947.0,0,623.0,0,895,14.0,0,2020-12-23T14:36:58.341,Agree,Agree,895.0,0
295,2021-04-14T00:00:00.000,DE,100553,94177.0,6376,397.0,58,1591,4.0,1,2021-04-16T00:00:00.000,Agree,Agree,1451.0,140
296,2021-02-21T00:00:00.000,CT,273101,256139.0,16962,0.0,0,7523,0.0,0,2021-02-22T14:53:38.566,Agree,Agree,6166.0,1357
297,2021-02-18T00:00:00.000,ND,99153,94150.0,5003,119.0,38,1435,0.0,0,2021-02-19T15:33:51.934,Agree,Not agree,,
298,2020-04-05T00:00:00.000,IN,4411,,,458.0,0,271,37.0,5,2020-04-05T00:00:00.000,Not agree,Agree,244.0,27
299,2021-06-01T00:00:00.000,ID,192305,153906.0,38399,227.0,15,2090,0.0,0,2021-06-02T14:35:40.709,Agree,Agree,1822.0,268
300,2021-03-07T00:00:00.000,GU,7751,,,2.0,0,133,0.0,0,2021-03-08T14:47:36.155,Not agree,Not agree,,
301,2020-10-30T00:00:00.000,DE,25100,23952.0,1148,199.0,8,708,19.0,6,2020-11-01T00:00:00.000,Agree,Agree,621.0,87
302,2020-02-11T00:00:00.000,DE,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
303,2020-03-22T00:00:00.000,WI,381,,,100.0,,4,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
304,2020-06-05T00:00:00.000,CA,147975,147794.0,181,3411.0,5,5109,85.0,0,2020-06-05T00:00:00.000,Agree,Agree,5109.0,0
305,2020-02-05T00:00:00.000,MO,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
306,2020-03-10T00:00:00.000,CT,2,,,1.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
307,2021-01-23T00:00:00.000,MS,266907,170194.0,96713,1120.0,650,6500,17.0,10,2021-01-25T00:00:00.000,Agree,Agree,4638.0,1862
308,2020-05-25T00:00:00.000,MS,15416,15302.0,114,299.0,3,949,13.0,0,2020-05-27T00:00:00.000,Agree,Agree,935.0,14
309,2020-05-21T00:00:00.000,ID,2534,2301.0,233,28.0,5,77,0.0,0,2020-05-22T15:31:45.000,Agree,Agree,57.0,20
310,2020-05-24T00:00:00.000,NV,7786,,,90.0,16,410,18.0,16,2020-05-25T14:12:49.524,,,,
311,2020-08-05T00:00:00.000,NV,53068,,,645.0,-4,917,28.0,0,2020-08-06T14:12:27.571,,,,
312,2020-11-30T00:00:00.000,MO,338119,,,6712.0,1013,5104,56.0,0,2020-12-02T00:00:00.000,Not agree,Not agree,,
313,2020-08-26T00:00:00.000,NE,32788,,,375.0,0,383,0.0,0,2020-08-28T00:00:00.000,Not agree,Not agree,,
314,2020-02-03T00:00:00.000,MI,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
315,2020-06-28T00:00:00.000,ME,3221,2861.0,360,30.0,7,105,1.0,0,2020-06-29T14:37:31.240,Agree,Agree,104.0,1
316,2020-12-31T00:00:00.000,IN,511698,,,6480.0,0,9848,80.0,0,2020-12-31T00:00:00.000,Not agree,Agree,9509.0,339
317,2020-06-15T00:00:00.000,MT,612,612.0,0,3.0,0,19,0.0,0,2020-06-16T14:10:11.939,Agree,Agree,19.0,0
318,2020-05-17T00:00:00.000,ND,1900,1900.0,0,52.0,0,43,1.0,0,2020-05-18T16:01:54.000,Agree,Not agree,,
319,2020-10-01T00:00:00.000,NE,46293,,,669.0,0,493,15.0,0,2020-10-03T00:00:00.000,Not agree,Not agree,,
320,2021-01-18T00:00:00.000,GU,7515,,,41.0,8,125,0.0,0,2021-01-19T14:37:00.036,Not agree,Not agree,,
321,2021-04-17T00:00:00.000,IN,707120,,,1238.0,0,13289,8.0,1,2021-04-17T00:00:00.000,Not agree,Agree,12877.0,412
322,2021-07-30T00:00:00.000,CT,354335,323518.0,30817,491.0,137,8293,0.0,0,2021-07-31T13:56:41.471,Agree,Agree,6821.0,1472
323,2020-10-20T00:00:00.000,NV,91592,,,652.0,-4,1774,15.0,0,2020-10-21T13:34:31.370,,,,
324,2020-07-31T00:00:00.000,VI,421,,,15.0,0,8,0.0,0,2020-08-01T14:38:12.337,,,,
325,2021-09-03T00:00:00.000,GU,11199,,,93.0,0,151,0.0,0,2021-09-04T13:18:29.647,Not agree,Not agree,,
326,2021-03-14T00:00:00.000,ID,175236,141312.0,33924,0.0,0,1910,0.0,0,2021-03-15T14:03:45.324,Agree,Agree,1677.0,233
327,2020-02-02T00:00:00.000,VT,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
328,2020-12-31T00:00:00.000,VI,2036,,,5.0,0,23,0.0,0,2021-01-01T14:49:07.256,,,,
329,2020-09-08T00:00:00.000,CT,53782,51594.0,2188,417.0,44,4474,6.0,0,2020-09-09T13:47:50.836,Agree,Agree,3589.0,885
330,2021-02-18T00:00:00.000,CT,271903,254980.0,16923,547.0,87,7496,20.0,4,2021-02-19T15:33:51.934,Agree,Agree,6145.0,1351
331,2020-05-18T00:00:00.000,IN,28255,,,477.0,0,1979,43.0,2,2020-05-18T00:00:00.000,Not agree,Agree,1814.0,165
332,2020-10-24T00:00:00.000,MO,182455,,,1278.0,85,3236,14.0,0,2020-10-26T00:00:00.000,Not agree,Not agree,,
333,2020-12-15T00:00:00.000,CT,155462,146114.0,9348,1470.0,149,5466,22.0,5,2020-12-16T14:28:57.146,Agree,Agree,4414.0,1052
334,2020-12-12T00:00:00.000,IL,841688,841688.0,0,8737.0,0,15232,165.0,39,2020-12-13T14:31:19.849,Agree,Agree,14176.0,1056
335,2020-12-26T00:00:00.000,WA,236673,,,1006.0,67,3184,0.0,0,2020-12-28T00:00:00.000,N/A,N/A,,
336,2021-04-21T00:00:00.000,ND,106385,98651.0,7734,167.0,59,1484,0.0,0,2021-04-22T13:56:30.011,Agree,Not agree,,
337,2020-11-02T00:00:00.000,AL,201961,171716.0,30245,1754.0,397,4615,23.0,6,2020-11-04T00:00:00.000,Agree,Agree,3951.0,664
338,2021-07-20T00:00:00.000,NH,100025,,,59.0,0,1384,2.0,0,2021-07-21T14:18:34.888,Not agree,Not agree,,
339,2020-09-27T00:00:00.000,DE,20534,19497.0,1037,145.0,3,634,1.0,0,2020-09-29T00:00:00.000,Agree,Agree,557.0,77
340,2020-12-25T00:00:00.000,CA,2278132,2210436.0,67696,47321.0,2178,28636,503.0,0,2020-12-25T00:00:00.000,Agree,Agree,28636.0,0
341,2020-10-03T00:00:00.000,WI,138002,130798.0,7204,3054.0,162,1383,20.0,1,2020-10-04T13:35:23.162,Agree,Agree,1372.0,11
342,2020-09-09T00:00:00.000,MT,8659,8659.0,0,278.0,0,119,0.0,0,2020-09-10T14:02:53.721,Agree,Agree,119.0,0
343,2020-03-29T00:00:00.000,WI,989,,,0.0,,13,0.0,,2020-03-28T16:22:39.452,Agree,Agree,,
344,2021-08-04T00:00:00.000,ME,70997,51743.0,19254,140.0,54,900,0.0,0,2021-08-05T14:32:13.471,Agree,Agree,850.0,50
345,2021-02-11T00:00:00.000,MS,287265,179803.0,107462,611.0,341,6850,12.0,6,2021-02-13T00:00:00.000,Agree,Agree,4795.0,2055
346,2020-09-28T00:00:00.000,CT,57147,54743.0,2404,560.0,33,4503,2.0,0,2020-09-29T13:50:42.951,Agree,Agree,3606.0,897
347,2020-12-05T00:00:00.000,ME,13349,11802.0,1547,222.0,60,227,0.0,0,2020-12-06T14:51:16.617,Agree,Agree,225.0,2
348,2021-07-19T00:00:00.000,WA,461847,,,891.0,133,6043,1.0,0,2021-07-20T14:48:47.072,N/A,N/A,,
349,2020-10-02T00:00:00.000,IN,122640,,,1464.0,0,3917,18.0,0,2020-10-02T00:00:00.000,Not agree,Agree,3690.0,227
350,2020-11-18T00:00:00.000,VT,3053,,,53.0,3,60,1.0,0,2020-11-20T00:00:00.000,Not agree,Not agree,,
351,2020-08-13T00:00:00.000,IL,201727,200427.0,1300,1834.0,0,7905,24.0,0,2020-08-14T14:30:03.326,Agree,Agree,7696.0,209
352,2020-03-01T00:00:00.000,NH,0,,,0.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
353,2020-08-23T00:00:00.000,AL,127737,114799.0,12938,833.0,310,3151,28.0,5,2020-08-25T00:00:00.000,Agree,Agree,2784.0,367
354,2020-03-29T00:00:00.000,NE,134,,,20.0,0,2,0.0,0,2020-03-31T00:00:00.000,Not agree,Not agree,,
355,2020-09-28T00:00:00.000,MD,124311,,,431.0,0,4059,7.0,0,2020-09-30T00:00:00.000,N/A,Agree,3903.0,156
356,2020-03-24T00:00:00.000,ID,71,,,20.0,,0,0.0,,2020-03-26T16:22:39.452,Agree,Agree,,
357,2020-09-26T00:00:00.000,IN,116549,,,1142.0,0,3815,24.0,0,2020-09-26T00:00:00.000,Not agree,Agree,3589.0,226
358,2020-09-21T00:00:00.000,IL,277933,275735.0,2198,1477.0,0,8693,7.0,0,2020-09-22T13:51:57.795,Agree,Agree,8457.0,236
359,2021-08-25T00:00:00.000,NH,105883,,,294.0,0,1408,3.0,0,2021-08-26T14:58:37.450,Not agree,Not agree,,
360,2020-03-21T00:00:00.000,WI,281,,,75.0,,4,1.0,,2020-03-26T16:22:39.452,Agree,Agree,,
361,2020-12-02T00:00:00.000,NE,131736,,,2488.0,0,1128,48.0,0,2020-12-04T00:00:00.000,Not agree,Not agree,,
362,2021-05-24T00:00:00.000,MO,596914,,,463.0,190,9062,56.0,0,2021-05-25T14:17:06.810,Not agree,Not agree,,
363,2021-05-23T00:00:00.000,MT,111203,100808.0,10395,35.0,-2,1603,0.0,0,2021-05-24T13:46:58.626,Agree,Agree,1603.0,0
364,2021-03-11T00:00:00.000,NH,77764,,,301.0,131,1191,4.0,2,2021-03-12T15:20:13.190,Not agree,Not agree,,
365,2021-08-22T00:00:00.000,MT,122748,109154.0,13594,215.0,33,1757,1.0,0,2021-08-23T14:39:48.247,Agree,Agree,1757.0,0
366,2021-02-03T00:00:00.000,GU,7622,,,4.0,0,129,0.0,0,2021-02-04T14:53:58.929,Not agree,Not agree,,
367,2020-08-24T00:00:00.000,IN,87592,,,1660.0,0,3417,14.0,0,2020-08-24T00:00:00.000,Not agree,Agree,3197.0,220
368,2021-02-21T00:00:00.000,GU,7727,,,12.0,0,130,0.0,0,2021-02-22T14:53:38.566,Not agree,Not agree,,
369,2020-12-13T00:00:00.000,MI,538939,495999.0,42940,2307.0,216,11882,128.0,15,2020-12-14T00:00:00.000,Agree,Agree,11273.0,609
370,2020-09-18T00:00:00.000,DE,19563,18564.0,999,82.0,2,621,2.0,1,2020-09-20T00:00:00.000,Agree,Agree,548.0,73
371,2020-01-26T00:00:00.000,WA,1,,,0.0,0,0,0.0,,2020-01-28T00:00:00.000,N/A,N/A,,
372,2021-08-16T00:00:00.000,MI,1032520,922687.0,109833,1298.0,112,21304,6.0,1,2021-08-17T14:24:04.262,Agree,Agree,20030.0,1274
373,2021-07-02T00:00:00.000,MS,322654,197310.0,125344,158.0,65,7494,4.0,1,2021-07-04T00:00:00.000,Agree,Agree,5164.0,2330
374,2021-06-11T00:00:00.000,IN,748654,,,395.0,0,13790,7.0,0,2021-06-11T00:00:00.000,Not agree,Agree,13367.0,423
375,2021-05-15T00:00:00.000,DE,107633,100316.0,7317,126.0,10,1651,0.0,0,2021-05-17T00:00:00.000,Agree,Agree,1509.0,142
376,2020-08-04T00:00:00.000,NE,27154,,,198.0,0,332,0.0,0,2020-08-06T00:00:00.000,Not agree,Not agree,,
377,2020-10-12T00:00:00.000,VI,1325,,,0.0,0,20,0.0,0,2020-10-13T13:29:38.712,,,,
378,2021-03-10T00:00:00.000,MD,390490,,,924.0,0,8519,19.0,0,2021-03-12T00:00:00.000,N/A,Agree,8317.0,202
379,2020-07-24T00:00:00.000,MS,57790,55978.0,1812,1203.0,76,2076,17.0,0,2020-07-26T00:00:00.000,Agree,Agree,1992.0,84
380,2021-05-29T00:00:00.000,NE,223477,,,12.0,0,2249,0.0,0,2021-05-31T00:00:00.000,Not agree,Not agree,,
381,2020-12-03T00:00:00.000,AL,276399,228756.0,47643,3779.0,879,5488,41.0,11,2020-12-05T00:00:00.000,Agree,Agree,4623.0,865
382,2021-03-18T00:00:00.000,CT,295484,274543.0,20941,1156.0,116,7822,15.0,-1,2021-03-19T14:25:43.135,Agree,Agree,6436.0,1386
383,2020-05-17T00:00:00.000,ID,2419,2203.0,216,0.0,0,73,0.0,-20,2020-05-18T16:01:54.000,Agree,Agree,73.0,0
384,2021-03-19T00:00:00.000,MT,102768,95831.0,6937,152.0,39,1409,3.0,0,2021-03-20T14:03:21.260,Agree,Agree,1409.0,0
385,2020-03-16T00:00:00.000,VI,2,,,1.0,,0,0.0,,2020-03-26T16:22:39.452,,,,
386,2020-07-16T00:00:00.000,WA,44292,,,1262.0,1,1427,6.0,0,2020-07-18T00:00:00.000,N/A,N/A,,
387,2021-08-06T00:00:00.000,DE,112298,104274.0,8024,228.0,26,1833,0.0,0,2021-08-07T14:00:45.465,Agree,Agree,1676.0,157
388,2020-10-07T00:00:00.000,GU,2934,,,66.0,1,57,2.0,0,2020-10-08T13:56:57.885,Not agree,Not agree,,
389,2021-06-24T00:00:00.000,WI,677186,612445.0,64741,138.0,22,8092,15.0,3,2021-06-25T15:01:46.833,Agree,Agree,7273.0,819
390,2020-04-14T00:00:00.000,NE,912,,,48.0,0,20,2.0,0,2020-04-16T00:00:00.000,Not agree,Not agree,,
391,2021-04-06T00:00:00.000,VT,19043,,,130.0,2,228,0.0,0,2021-04-08T00:00:00.000,Not agree,Not agree,,
392,2020-03-15T00:00:00.000,AL,513,474.0,39,68.0,3,2,1.0,0,2020-03-17T00:00:00.000,Agree,Agree,1.0,1
393,2020-03-03T00:00:00.000,NH,2,,,1.0,,0,0.0,,2020-03-26T16:22:39.452,Not agree,Not agree,,
394,2020-12-15T00:00:00.000,WA,212047,,,1751.0,97,2953,35.0,0,2020-12-17T00:00:00.000,N/A,N/A,,
395,2021-07-22T00:00:00.000,ME,69834,51006.0,18828,54.0,11,891,0.0,0,2021-07-23T13:48:31.666,Agree,Agree,842.0,49
396,2021-05-12T00:00:00.000,ID,189586,151802.0,37784,225.0,58,2064,6.0,0,2021-05-13T14:28:07.060,Agree,Agree,1802.0,262
